id,comercioId,banderaId,banderaDescripcion,comercioRazonSocial,provincia,localidad,direccion,lat,lng,sucursalNombre,sucursalTipo
13-1-46,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bahía Blanca,Almafuerte 2544,-38.7055,-62.3028,B° Richieri,Supermercado
13-1-47,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Coronel Pringles,Av. 25 De Mayo 1565,-37.97666059690332,-61.359823822713224,Hipervisión,Supermercado
13-1-48,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Coronel Pringles,Mitre 999,-37.9854,-61.354,Visión I,Supermercado
13-1-49,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bahía Blanca,Tte. Farías 1283,-38.7417,-62.2672,Villa Ressia,Supermercado
13-1-5,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bahía Blanca,Belgrano 45,-38.71971751065668,-62.26284139881136,Centro,Hipermercado
13-1-50,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bahía Blanca,Av. Pringles 50,-38.716030148828956,-62.24882000671642,Bella Vista,Supermercado
13-1-51,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bahía Blanca,General Paz 249,-38.72,-62.25779999999998,General Paz,Supermercado
13-1-52,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-L,General Acha,Don Bosco 582,-37.37872927469225,-64.60075950635654,General Acha,Supermercado
13-1-53,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bahía Blanca,H. Yrigoyen 361,-38.7144,-62.262,Yrigoyen,Supermercado
13-1-54,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bahía Blanca,14 De Julio 4099,-38.6987,-62.2114,B° Patagonia,Supermercado
13-1-55,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,General Lamadrid,Azcuénaga 638,-37.25074912158641,-61.2633951902717,Lamadrid,Supermercado
13-1-56,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Azul,Av. 25 De Mayo 1272,-36.788827761866905,-59.871529162628576,Azul II,Supermercado
13-1-57,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Punta Alta,Saavedra 55,-38.886620180868896,-62.070337191398714,Punta Alta IV,Supermercado
13-1-58,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Cinco Saltos,Av. Roca 998,-38.82401733188616,-68.06949687170714,Cinco Saltos,Supermercado
13-1-59,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Olavarría,Rivadavia 1751,-36.90082972971168,-60.331497073239014,Olavarria III,Supermercado
13-1-6,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bahía Blanca,9 De Julio 136,-38.724145126768576,-62.276518136698655,B° Almafuerte,Supermercado
13-1-60,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,General Roca,Tucumán 1330,-39.02770092079764,-67.58329921964105,Gral. Roca I,Hipermercado
13-1-61,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,General Roca,Tucumán 358,-39.02938240761715,-67.56962531808314,Gral. Roca II,Supermercado
13-1-62,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,General Roca,La Plata 402,-39.02739879073728,-67.55879992249903,Gral. Roca III,Supermercado
13-1-63,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Villa Regina,Av. Rivadavia Y Sarmiento 0,-39.09347861748355,-67.08476138281554,Villa Regina,Supermercado
13-1-64,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Villa Regina,Las Heras 295,-39.098790944336905,-67.08613199162215,Villa Regina II,Supermercado
13-1-65,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Cipolletti,Brentana 621,-38.935917363529526,-67.98749637770385,Cipolletti I,Supermercado
13-1-66,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Choele Choel,Avallaneda 872,-39.29197676335891,-65.66069615053864,Choele Choel I,Supermercado
13-1-67,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-L,Santa Rosa,Trenel 1735,-36.6328,-64.3046,Santa Rosa,Supermercado
13-1-68,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Puerto Belgrano,Av. A La Estación 0,-38.8816,-62.0847,Puerto Belgrano,Hipermercado
13-1-69,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-Q,Centenario,Honduras 1111,-38.824815201649656,-68.13929164396541,Centenario 1,Supermercado
13-1-7,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Cabildo,Vieytes Y Azcuénaga 0,-38.48431716279868,-61.892693142128,Cabildo,Supermercado
13-1-70,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-Q,Centenario,Ingeniero Ballester 740,-38.82867754894124,-68.12996515596751,Centenario 2,Supermercado
13-1-71,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-Q,Centenario,San Martín 245,-38.831235058149794,-68.12051403520854,Centenario 3,Supermercado
13-1-72,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Quequen,Calle 519 892,-38.57077746377914,-58.69759494031314,Quequen,Supermercado
13-1-73,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Casbas,Avcaride Y Sarmiento 0,-36.75774035049233,-62.50568507333782,Casbas,Autoservicio
13-1-74,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Ingeniero Huergo,Av. Colón 928,-39.070567747172106,-67.23163378405303,Ing. Huergo,Supermercado
13-1-75,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-L,General Pico,Calle N°1 Oeste 698,-35.666879647168656,-63.77597430949379,Gral. Pico,Supermercado
13-1-76,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-L,Santa Rosa,Av. Roque Saenz Peña 899,-36.6261,-64.2886,Santa Rosa II,Supermercado
13-1-77,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Viedma,Saavedra 1455,-40.8148,-63.0052,Viedma,Hipermercado
13-1-78,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,General Villegas,Castelli 589,-35.02964231976656,-63.016989111965806,Gral. Villegas,Supermercado
13-1-79,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Allen,San Martín 454,-38.979371616288034,-67.82285857207171,Allen I,Supermercado
13-1-8,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Saavedra,25 De Mayo E Independencia 0,-37.76214567253496,-62.354642397117644,Saavedra,Supermercado
13-1-80,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Allen,Roca 585,-38.98309546319121,-67.83118271836429,Allen II,Autoservicio
13-1-81,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Fernandez Oro,San Martín 22,-38.95613589411637,-67.92118155965,Fernandez Oro I,Supermercado
13-1-82,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Fernandez Oro,Mitre 419,-38.952648418329176,-67.92718434342532,Fernandez Oro II,Supermercado
13-1-83,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Cinco Saltos,Av. Cipolletti 210,-38.82372106855115,-68.06926095494418,Cinco Saltos II,Supermercado
13-1-84,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-Q,Neuquén,Piquen 1780,-38.92571760414162,-68.08393585612065,Neuquén I,Supermercado
13-1-85,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Monte Hermoso,Patagonia 145,-38.98795493473555,-61.289119005377856,Monte Hermoso I,Supermercado
13-1-86,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Coronel Suarez,Av. San Martín 477,-37.46528120231377,-61.93027533960343,Cnel.Suarez II,Supermercado
13-1-87,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,General Lamadrid,Mitre 551,-37.24858428437732,-61.2608061433275,Gral.La Madrid II,Supermercado
13-1-88,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Mayor Buratovich,Sarmiento 942,-39.25833308348877,-62.61374330555554,Mayor Buratovich,Supermercado
13-1-89,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Médanos,Bustamante 403,-38.82795457624873,-62.69594872006565,Medanos,Supermercado
13-1-9,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bahía Blanca,Brickman 882,-38.7364,-62.2697,B° San Martín,Supermercado
13-1-90,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Villalonga,Don Bosco 172,-39.91463597498253,-62.620245695125035,Villalonga,Supermercado
13-1-91,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Bolivar,General Paz 98,-36.231536888649394,-61.11475968369632,Bolivar,Supermercado
13-1-92,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Mar del Plata,Fortunato De La Plaza 3471,-38.0526,-57.56100000000001,Mar del Plata I,Supermercado
13-1-93,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Mar del Plata,Av. Constitución 6581,-37.95745091924479,-57.569330155893105,Mar del Plata II,Hipermercado
13-1-94,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Henderson,Florida 537,-36.30096076498136,-61.71770417699008,Henderson,Supermercado
13-1-95,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-Q,Centenario,Canadá 835,-38.829058721432936,-68.13936831736544,Centenario 6,Supermercado
13-1-96,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-Q,Centenario,Ballester 383,-38.82733607355149,-68.12438079712592,Centenario 7,Supermercado
13-1-97,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Laprida,Av. San Martín 980,-37.543647060773054,-60.79845738577575,Laprida,Supermercado
13-1-98,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-B,Monte Hermoso,Av. Intendente Majluf 798,-38.98145249105285,-61.28792309761593,Monte Hermoso II,Supermercado
13-1-99,13,1,Cooperativa Obrera Limitada de Consumo y Vivienda,Cooperativa Obrera Limitada de Consumo y Vivienda,AR-R,Chimpay,Sarmiento 342,-39.164593572289576,-66.14577341097174,Chimpay,Supermercado
14-1-1,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Alta Gracia,Av.Belgrano 466,-31.658308,-64.42845,Casa Central,Hipermercado
14-1-10,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Villa Carlos Paz,Cassaffoutsh 59,-31.415957,-64.502649,Sucursal 10 (cpaz),Supermercado
14-1-11,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Villa General Belgrano,Ojo De Agua 356,-31.979941,-64.553286,Sucursal 11 (vgb),Supermercado
14-1-2,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Alta Gracia,Av. Libertador 790,-31.65864,-64.42357,Sucursal 02,Supermercado
14-1-3,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Alta Gracia,Agustin Aguirre 402,-31.654963,-64.430021,Sucursal 03,Supermercado
14-1-4,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Alta Gracia,Lucas V. Cordoba 965,-31.64848,-64.433943,Sucursal 04,Supermercado
14-1-5,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Alta Gracia,Av. Libertador 1740,-31.658608,-64.413147,Sucursal 05,Supermercado
14-1-6,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Alta Gracia,Consejal Alonso 770,-31.664987,-64.427644,Sucursal 06,Autoservicio
14-1-7,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Alta Gracia,Av. Sarmiento 618,-31.654088,-64.44225899999999,Sucursal 07,Supermercado
14-1-8,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Santa Rosa De Calamuchita,Espa±A 95,-32.065183000000005,-64.539902,Sucursal 08 (sros),Supermercado
14-1-9,14,1,Supermercados Becerra,Miguel Becerra S.A.,AR-X,Villa Carlos Paz,Av. Carcano 589,-31.431672,-64.498234,Sucursal 09 (cpaz),Supermercado
15-1-1,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Beiro 3146,-34.59713729999999,-58.4976429,1 - Villa Devoto,Autoservicio
15-1-10,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Caseros,Cl San Martin 2146,-34.601775,-58.5618167,10 - Caseros,Autoservicio
15-1-100,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Villa Adelina,Av Parana 6370,-34.5247293,-58.5473185,100 - Villa Adelina,Autoservicio
15-1-1002,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Adrogue,Cl Espora 1462,-34.80887,-58.388804,1002 - Adrogue,Supermercado
15-1-1003,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Grand Bourg,Cl El Callao 1242,-34.4887679,-58.7246946,1003 - Grand Bourg,Supermercado
15-1-1004,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Vicente Lopez,Cl Dalmanico Velez Sarfield 4864,-34.531566,-58.52621060000001,1004 - Vicente Lopez,Supermercado
15-1-1006,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Tablada,Cl J. S. Crovara 2472,-34.6878905,-58.5225796,1006 - Tablada,Supermercado
15-1-1007,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Ituizango,Cl Cnl.C.F.De Brandsen 1957,-34.643977,-58.683783,1007 - Ituizango,Supermercado
15-1-1008,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Isidro,Cl Bernardo Ader 775,-34.5189208,-58.5605106,1008 - San Isidro,Supermercado
15-1-1009,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lomas Del Mirador,Cl Eva Peron 297,-34.6574848,-58.5407918,1009 - Lomas Del Mirador,Supermercado
15-1-101,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Tigre,Av A.T.Alvear 822,-34.498298600000005,-58.6389961,101 - Tigre,Autoservicio
15-1-1010,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lomas De Zamora,Cl Santa Fe 500,-34.751627,-58.419417,1010 - Lomas De Zamora,Supermercado
15-1-1011,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Moron,Cl Zeballos 3028,-34.656602,-58.6486973,1011 - Moron,Supermercado
15-1-1012,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Monte Grande,Cl Dreyer Y Alem 1600,-34.830925,-58.457272,1012 - Monte Grande,Supermercado
15-1-1014,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Pablo Podesta,Cl Gabino Ezeiza Esq Brasil 8650,-34.57170900000001,-58.602061,1014 - Pablo Podesta,Supermercado
15-1-1015,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Moreno,Av Bartolome Mitre 3244,-34.647481,-58.796414,1015 - Moreno,Supermercado
15-1-1017,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Florencio Varela,Av Belgica 61,-34.819423,-58.27799,1017 - Florencio Varela,Supermercado
15-1-1018,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Chascomus,Cl J.M.De Rosas Y Tucuman 800,-35.56141599999999,-58.017385,1018 - Chascomus,Supermercado
15-1-1019,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Moreno,Av Libertador 1501,-34.633596000000004,-58.783554,1019 - Moreno,Supermercado
15-1-102,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Miguel,Cl Av.Primera Junta 952,-34.5317321,-58.7221086,102 - San Miguel,Autoservicio
15-1-1021,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Rafael Calzada,Av San Martin 3429,-34.7920076,-58.35750720000001,1021 - Rafael Calzada,Supermercado
15-1-1022,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Martin Coronado,Cl Pres.Juan D.Peron 7230,-34.586125,-58.595549,1022 - Martin Coronado,Supermercado
15-1-1023,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Berazategui,Cl Calle Nâ°14 3880,-34.7672566,-58.2195186,1023 - Berazategui,Supermercado
15-1-1024,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Monte Grande,Cl Nuest. Malvinas Y D.Funes 1024,-34.804783,-58.477246,1024 - Monte Grande,Supermercado
15-1-1025,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Dolores,Cl Bs.As.Esq.Pueyrredon 400,-36.313707,-57.680161,1025 - Dolores,Supermercado
15-1-1026,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Castelar,Av Gdor. Inocencio Arias 2983,-34.6498757,-58.6504339,1026 - Castelar,Supermercado
15-1-1027,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Ituizango,Cl F.L.Beltran Y Gral Pinto 2269,-34.682558,-58.666738,1027 - Ituizango,Supermercado
15-1-1028,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Villa Tesei,Cl Pedro Diaz Esq. El Zorzal 1098,-34.608715999999994,-58.64354300000001,1028 - Villa Tesei,Supermercado
15-1-1029,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Martin,Cl Av.Brig.Gral.J.M.De Rosas 4351,-34.546947,-58.582492,1029 - San Martin,Supermercado
15-1-103,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Olivos,Cl Gobernador Ugarte 2450,-34.5185576,-58.5005836,103 - Olivos,Autoservicio
15-1-1030,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Tigre,Av Angel Torcuato De Alvear 2235,-34.490438,-58.624077,1030 - Tigre,Supermercado
15-1-1031,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lomas De Zamora,Av Eva Peron 950,-34.773593700000006,-58.38496800000001,1031 - Lomas De Zamora,Supermercado
15-1-1032,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,General Rodriguez,Cl Blvd.Bro. De Irigoyen 1326,-34.61042,-58.944474,1032 - General Rodriguez,Supermercado
15-1-1034,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Ensenada,Av 122 0,-34.892971,-57.94593199999999,1034 - Ensenada,Supermercado
15-1-1035,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Moron,Cl Aguero Esquina Balcarce 935,-34.666094,-58.616849,1035 - Moron,Supermercado
15-1-1036,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Escobar,Cl 25 De Mayo 700,-34.35006,-58.7914597,1036 - Escobar,Supermercado
15-1-1037,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Jose C. Paz,Av Pte Hipolito Irigoyen 40,-34.5096952,-58.7296151,1037 - Jose C. Paz,Supermercado
15-1-1038,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Vicente Lopez,Av Mitre 4211,-34.514176899999995,-58.5305171,1038 - Vicente Lopez,Supermercado
15-1-1039,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lomas De Zamora,Av Eva Peron 2948,-34.7616457,-58.3619447,1039 - Lomas De Zamora,Supermercado
15-1-104,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Vicente,Cl 25 De Mayo 0,-35.02210520000001,-58.4204728,104 - San Vicente,Autoservicio
15-1-1040,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Jose C. Paz,Av Croacia 1196,-34.5218226,-58.7876928,1040 - Jose C. Paz,Supermercado
15-1-1041,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lomas De Zamora,Av M. Rodriguez Y G. Mistral 950,-34.7329159,-58.4289309,1041 - Lomas De Zamora,Supermercado
15-1-1043,15,1,Supermercados DIA,DIA Argentina S.A,AR-E,Gualeguay,Cl Maipu 234,-33.149666,-59.316711,1043 - Gualeguay,Supermercado
15-1-1044,15,1,Supermercados DIA,DIA Argentina S.A,AR-E,Villaguay,Cl San Martin 1524,-31.855744,-59.027234,1044 - Villaguay,Supermercado
15-1-1045,15,1,Supermercados DIA,DIA Argentina S.A,AR-E,Concordia,Av Alvear 954,-31.390211600000004,-58.0243081,1045 - Concordia,Supermercado
15-1-1046,15,1,Supermercados DIA,DIA Argentina S.A,AR-E,Chajari,Av Alem 1960,-30.761145000000006,-57.996407,1046 - Chajari,Supermercado
